deliverCount,workYear,salaryMin,financeStage,pvScore,city,companyLogo,district,industryField,education,createTime,companySize,positionName,companyName,jobNature,companyLabelList,positionId,salaryAvg,salaryMax,showCount,positionType,positionAdvantage
17,1-3年,6,成长型(B轮),23.50789057262011,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:25:05,50-150人,文案策划,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1315675,7,8,653,编辑,上级牛B 发挥空间大 扁平管理 职业发展好
1,1-3年,6,成长型(B轮),4.511945617554346,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,,移动互联网,本科,2016-07-02 15:24:06,50-150人,品牌专员/PR,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",2034324,9,12,151,公关,平台大 产品好 扁平化管理 职业发展好。
9,1-3年,6,初创型(天使轮),532.1156474867115,深圳,image1/M00/25/D0/Cgo8PFVSynKAIcd9AABXtFJYH2s880.jpg,南山区,移动互联网 · 硬件,本科,2016-07-02 15:24:04,50-150人,ID设计师,KUPA,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",659626,9,12,202,视觉设计,有女神，也有女汉子
1,1-3年,6,初创型(天使轮),89.45815640935338,深圳,image1/M00/25/D0/Cgo8PFVSynKAIcd9AABXtFJYH2s880.jpg,南山区,移动互联网 · 硬件,本科,2016-07-02 15:23:57,50-150人,销售经理,KUPA,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",659649,9,12,115,销售,向钱看，向厚赚
0,不限,3,初创型(未融资),10.499296724469797,杭州,i/image/M00/00/5B/CgqKkVZEK4qABkqKAAAdwnlOB9g601.png,江干区,移动互联网 · 社交网络,本科,2016-07-02 15:23:47,15-50人,财务,杭州小番网络科技有限公司,全职,"年底双薪,股票期权,专项奖金,绩效奖金",2042446,4,6,81,财务,财务总监亲自带，提供员工公寓拎包入住，
0,1-3年,15,初创型(未融资),20.027381145143288,北京,image1/M00/0F/91/Cgo8PFT9TrOAV81MAABGThD7lEs573.png,海淀区,金融 · 数据服务,本科,2016-07-02 15:23:38,150-500人,Java数据采集工程师,宏基恒信,全职,"年底双薪,五险一金,交通补助,通讯津贴",2042445,20,25,152,后端开发,13-15月薪水，大数据、金融、安全
0,1-3年,6,成熟型(D轮及以上),0.021038010987678223,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,大专,2016-07-02 18:02:03,500-2000人,需求分析,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042656,9,12,2,企业软件,美味四餐，氛围轻松，团队和谐
0,1-3年,8,成熟型(D轮及以上),0.03155701648151733,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-02 18:01:50,500-2000人,测试（测试全面+自动化经验）,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042655,11,15,3,测试,工作日美味三餐、半年调薪 、国外旅游
13,1-3年,8,初创型(天使轮),15.48556204245896,北京,i/image/M00/03/1E/CgqKkVap65mAcMIvAAARYfQXuAs081.png,朝阳区,移动互联网 · 电子商务,大专,2016-07-02 15:30:54,少于15人,商务经理（校园推广方向）,艾芒科技,全职,"年底双薪,带薪年假,绩效奖金,年度旅游",1992748,10,12,192,市场/营销,五险一金，高薪，快速晋升空间
8,3-5年,18,初创型(天使轮),33.98016694624881,北京,i/image/M00/03/1E/CgqKkVap65mAcMIvAAARYfQXuAs081.png,,移动互联网 · 电子商务,本科,2016-07-02 15:30:54,少于15人,市场总监,艾芒科技,全职,"年底双薪,带薪年假,绩效奖金,年度旅游",1992647,21,25,543,市场/营销,五险一金，高薪，快速晋升空间
4,1-3年,6,初创型(天使轮),167.1548818963615,深圳,image1/M00/25/D0/Cgo8PFVSynKAIcd9AABXtFJYH2s880.jpg,南山区,移动互联网 · 硬件,本科,2016-07-02 15:23:56,50-150人,电商助理,KUPA,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",659641,9,12,65,运营,心有多大，平台就有多大
2,5-10年,8,初创型(天使轮),107.99132028698834,深圳,image1/M00/25/D0/Cgo8PFVSynKAIcd9AABXtFJYH2s880.jpg,南山区,移动互联网 · 硬件,本科,2016-07-02 15:23:55,50-150人,人力资源经理,KUPA,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",669002,12,16,92,人力资源,为人才谋发展
6,3-5年,15,成长型(B轮),22.72320437826283,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:23:21,50-150人,渠道销售/BD经理,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1921560,17,20,562,销售,平台大 产品好 扁平化管理 职业发展好。
2,不限,2,成长型(不需要融资),65.12435290538616,广州,image1/M00/1C/35/Cgo8PFUk9geAOEJSAAAkWpGe9u4066.jpg,白云区,电子商务,大专,2016-07-02 15:23:04,150-500人,外贸产品助理EBAY（无需经验）,霆辉贸易,全职,"技能培训,年底双薪,带薪年假,绩效奖金",1934696,3,4,386,产品经理,行业前景好 团队年轻化 绿色办公室
3,不限,3,成长型(不需要融资),74.59044345965353,广州,image1/M00/1C/35/Cgo8PFUk9geAOEJSAAAkWpGe9u4066.jpg,白云区,电子商务,大专,2016-07-02 15:23:03,150-500人,外贸销售助理（应届生）,霆辉贸易,全职,"技能培训,年底双薪,带薪年假,绩效奖金",1896472,3,4,248,销售,行业前景好 团队年轻化 绿色办公室
9,3-5年,10,成长型(B轮),26.33603039811613,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:22:56,50-150人,大客户销售经理,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",687869,13,16,269,销售,平台大 产品好 扁平化管理 职业发展好。
0,5-10年,18,初创型(未融资),0.28571673954118115,大同,i/image/M00/3E/83/CgqKkVd0uH-AJ7oQAAAXzEEMwfY777.jpg,城区,O2O · 电子商务,本科,2016-07-02 15:22:18,50-150人,技术总监,城中诚,全职,,2042443,24,30,2,高端技术职位,高薪+期权+时间+发展空间
29,不限,2,初创型(天使轮),238.54280888000704,广州,i/image/M00/03/08/CgqKkVam2tSANQPHAAACOIYYIfk358.png,天河区,游戏,本科,2016-07-02 15:22:16,50-150人,Java开发工程师（2017届）,奇翼,实习,"年底双薪,股票期权,带薪年假,交通补助",1968477,2,3,896,后端开发,优秀导师，专业培训
1,不限,6,初创型(天使轮),74.65345204912629,广州,i/image/M00/03/08/CgqKkVam2tSANQPHAAACOIYYIfk358.png,天河区,游戏,本科,2016-07-02 15:22:15,50-150人,Java开发工程师,奇翼,全职,"年底双薪,股票期权,带薪年假,交通补助",1968473,7,9,374,后端开发,互联网标配福利，股票期限
9,1-3年,4,上市公司,152.01866550147147,武汉,image1/M00/00/7D/Cgo8PFTUXcaAKav1AABaSfpLWjc015.PNG,武昌区,移动互联网 · 数据服务,大专,2016-07-02 15:22:02,150-500人,UI设计师,视纪印象,全职,"技能培训,节日礼物,绩效奖金,岗位晋升",2042442,5,7,144,视觉设计,五险一金 上市公司
13,5-10年,15,初创型(天使轮),101.20392354181068,深圳,image1/M00/09/B8/CgYXBlTqkrGAM49rAABwC3ioBiM544.jpg,南山区,O2O · 金融,大专,2016-07-02 15:21:45,50-150人,运营经理,明日支点,全职,"提供住宿,专项奖金,股票期权,带薪年假",1974453,20,25,194,运营,APP运营，社区运营
0,1-3年,6,成熟型(D轮及以上),0.39972220876588627,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-02 18:01:44,500-2000人,测试,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042654,7,8,38,测试,工作日美味三餐、半年调薪 、国外旅游
2,1-3年,6,成熟型(D轮及以上),1.0519005493839113,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,大专,2016-07-02 18:01:37,500-2000人,产品（OA）,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042653,9,12,60,产品经理,美味三餐下午茶，半年调薪，境外旅游
4,1-3年,8,初创型(天使轮),22.479538687014056,北京,i/image/M00/03/1E/CgqKkVap65mAcMIvAAARYfQXuAs081.png,朝阳区,移动互联网 · 电子商务,本科,2016-07-02 15:30:53,少于15人,资深文案,艾芒科技,全职,"年底双薪,带薪年假,绩效奖金,年度旅游",1937138,11,15,224,编辑,五险一金，高薪，快速晋升空间
0,1-3年,6,初创型(天使轮),89.40986025745772,深圳,image1/M00/25/D0/Cgo8PFVSynKAIcd9AABXtFJYH2s880.jpg,南山区,移动互联网 · 硬件,本科,2016-07-02 15:23:55,50-150人,多媒体设计师,KUPA,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",846657,9,12,171,视觉设计,发展空间大
3,不限,2,成长型(不需要融资),80.88400051642105,广州,image1/M00/1C/35/Cgo8PFUk9geAOEJSAAAkWpGe9u4066.jpg,白云区,电子商务,大专,2016-07-02 15:23:02,150-500人,EBAY 产品开发助理,霆辉贸易,实习,"技能培训,年底双薪,带薪年假,绩效奖金",1852813,3,4,459,产品经理,行业前景好 团队年轻化 绿色化办公
6,3-5年,8,成长型(B轮),9.301800928943562,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:22:35,50-150人,客户经理（AM）,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1997232,11,15,84,销售,扁平化管理 工作氛围好 项目好
0,3-5年,10,成长型(B轮),4.5282932466034564,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:22:05,50-150人,客户经理（策略）,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1997169,12,15,125,市场/营销,扁平化管理 工作氛围好 项目好
0,5-10年,20,初创型(天使轮),107.80136909106598,深圳,image1/M00/09/B8/CgYXBlTqkrGAM49rAABwC3ioBiM544.jpg,南山区,O2O · 金融,本科,2016-07-02 15:21:44,50-150人,Java架构师,明日支点,全职,"提供住宿,专项奖金,股票期权,带薪年假",1627645,25,30,198,高端技术职位,期权 公司气氛比较好
3,5-10年,15,初创型(天使轮),147.2265222565255,深圳,image1/M00/09/B8/CgYXBlTqkrGAM49rAABwC3ioBiM544.jpg,南山区,O2O · 金融,大专,2016-07-02 15:21:43,50-150人,产品经理,明日支点,全职,"提供住宿,专项奖金,股票期权,带薪年假",1974440,22,30,258,产品经理,新产品/聚合新闻
1,1-3年,6,上市公司,14.978778361780208,武汉,image1/M00/00/7D/Cgo8PFTUXcaAKav1AABaSfpLWjc015.PNG,武昌区,移动互联网 · 数据服务,大专,2016-07-02 15:20:35,150-500人,web前端,视纪印象,全职,"技能培训,节日礼物,绩效奖金,岗位晋升",2042441,7,8,84,前端开发,五险一金 高额提成 发展快 上市公司
0,不限,8,初创型(天使轮),9.394178319204604,深圳,image2/M00/12/E4/CgqLKVY5ZgGAMddeAAAHoVsiBKQ002.jpg?cc=0.08171923621557653,宝安区,移动互联网,学历不限,2016-07-02 15:20:33,少于15人,openGL,IPLUS,全职,"合伙人,股票期权",2042440,11,15,53,移动开发,"初创团队,创新产品,"
4,3-5年,3,初创型(未融资),50.450847816716475,广州,i/image/M00/31/FC/CgqKkVdNCH-AEGjtAAAdFbdm7Z4184.jpg,,移动互联网 · 社交网络,学历不限,2016-07-02 15:20:01,少于15人,安卓APP前端java工程师手机交互2年,创舰,全职,"带薪年假,午餐补助,绩效奖金,年终分红",2042439,4,5,145,移动开发,做出自己不敢想像的成绩
0,5-10年,10,初创型(未融资),24.14259884107554,北京,image1/M00/3F/E9/CgYXBlXB1tOAQATKAAAOVT9ILsA309.png?cc=0.9629733006004244,朝阳区,电子商务 · O2O,大专,2016-07-02 15:19:43,50-150人,.NET高级工程师,香送,全职,"节日礼物,岗位晋升,领导好,美女多",1991146,15,20,69,后端开发,轻松舒适的办公环境
5,3-5年,10,初创型(未融资),107.65628258724502,北京,image1/M00/3F/E9/CgYXBlXB1tOAQATKAAAOVT9ILsA309.png?cc=0.9629733006004244,朝阳区,电子商务 · O2O,大专,2016-07-02 15:19:42,50-150人,web前端,香送,全职,"节日礼物,岗位晋升,领导好,美女多",1991154,15,20,131,前端开发,轻松舒适的办公环境
0,1-3年,6,上市公司,14.182034831898282,武汉,image1/M00/00/7D/Cgo8PFTUXcaAKav1AABaSfpLWjc015.PNG,武昌区,移动互联网 · 数据服务,大专,2016-07-02 15:18:52,150-500人,PHP开发,视纪印象,全职,"技能培训,节日礼物,绩效奖金,岗位晋升",2042438,7,8,89,后端开发,五险一金 高额项目提成 高成长 空间大
1,1-3年,5,成熟型(D轮及以上),0.1683040879014258,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,大专,2016-07-02 18:01:28,500-2000人,销售,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042652,7,10,6,运营,包三餐 福利好 一年两次加薪 国内外旅游
0,1-3年,6,成熟型(D轮及以上),0.21038010987678224,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-02 18:01:19,500-2000人,测试工程师,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2042651,7,8,20,测试,免费三餐 一年加薪两次 工时奖 绩效奖金
14,1-3年,8,成长型(B轮),7.977642975965656,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,,移动互联网,本科,2016-07-02 15:21:45,50-150人,客户经理,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1957818,10,13,141,销售,高薪，平台广阔，有激情、弹性工作时间
0,3-5年,12,初创型(天使轮),43.77920066896744,深圳,image1/M00/09/B8/CgYXBlTqkrGAM49rAABwC3ioBiM544.jpg,南山区,O2O · 金融,大专,2016-07-02 15:21:42,50-150人,BI产品经理,明日支点,全职,"提供住宿,专项奖金,股票期权,带薪年假",2012205,16,20,151,产品经理,新项目
15,5-10年,20,初创型(天使轮),117.70460530735544,广州,image1/M00/09/B8/CgYXBlTqkrGAM49rAABwC3ioBiM544.jpg,天河区,O2O · 金融,本科,2016-07-02 15:21:40,50-150人,产品总监、产品经理,明日支点,全职,"提供住宿,专项奖金,股票期权,带薪年假",2011546,25,30,230,产品经理,加股权
5,1-3年,8,成长型(B轮),13.110798497386181,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,,移动互联网,本科,2016-07-02 15:21:25,50-150人,媒介策略经理,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",1990943,9,10,277,公关,五险一金 高成就感 扁平化管理 职业发展好
2,3-5年,10,初创型(未融资),52.47319952192949,北京,image1/M00/3F/E9/CgYXBlXB1tOAQATKAAAOVT9ILsA309.png?cc=0.9629733006004244,朝阳区,电子商务 · O2O,大专,2016-07-02 15:19:41,50-150人,电商产品经理,香送,全职,"节日礼物,岗位晋升,领导好,美女多",1991172,15,20,114,产品经理,轻松舒适的办公环境
0,3-5年,4,初创型(未融资),7.112742479078061,广州,i/image/M00/31/FC/CgqKkVdNCH-AEGjtAAAdFbdm7Z4184.jpg,,移动互联网 · 社交网络,学历不限,2016-07-02 15:18:36,少于15人,数据库运维服务器维护APP技术文档业务流程,创舰,全职,"带薪年假,午餐补助,绩效奖金,年终分红",2042437,5,7,43,移动开发,挑战自己能力的权限，得到高速的提升
2,1年以下,5,上市公司,10.755220502474305,广州,i/image/M00/2E/DA/CgqKkVdB1DqATiv4AAAm6fMRPSg328.jpg,天河区,生活服务 · 电子商务,大专,2016-07-02 15:17:57,2000人以上,销售专员,房天下（搜房网）,全职,"弹性工作,年度旅游,帅哥多,美女多",2042436,7,10,136,销售,高提成
4,1-3年,4,初创型(天使轮),106.43907993245777,武汉,i/image/M00/21/3D/Cgp3O1cQXZCAGJHgAABCTMmuZtE501.png,洪山区,移动互联网 · 社交网络,大专,2016-07-02 15:17:56,50-150人,实施工程师,上海君灵马业有限公司,全职,,1746287,5,7,97,企业软件,蓝海项目 周末双休 扁平管理
26,1-3年,4,初创型(天使轮),370.1830639672692,武汉,i/image/M00/21/3D/Cgp3O1cQXZCAGJHgAABCTMmuZtE501.png,洪山区,移动互联网 · 社交网络,大专,2016-07-02 15:17:51,50-150人,UI设计师,上海君灵马业有限公司,全职,,1746272,5,7,227,视觉设计,蓝海项目 周末双休 扁平管理
0,1-3年,3,成长型(不需要融资),4.6173045282006395,深圳,image1/M00/37/AC/Cgo8PFWjfFGAH0tgAAAWeR2xpSo481.jpg?cc=0.18805318139493465,福田区,移动互联网 · 电子商务,大专,2016-07-02 15:17:28,50-150人,采购跟单（提供住宿）,蓝易,全职,,2042435,4,6,51,采购,晋升空间 节日福利 员工旅游 绩效奖金
0,1年以下,4,成长型(B轮),2.7529133945847373,上海,i/image/M00/03/A7/CgqKkVbCd0KAbUvIAAATZOGOqFc144.png,浦东新区,移动互联网 · 金融,大专,2016-07-02 15:17:27,150-500人,出纳,米么金服,全职,"节日礼物,专项奖金,带薪年假,绩效奖金",1105891,5,6,70,财务,五险一金 带薪年假
3,1-3年,6,成长型(A轮),68.11071706003463,北京,image1/M00/38/A0/Cgo8PFWmJNSAQ3qfAAAriGWDbSE993.png,朝阳区,文化娱乐 · 移动互联网,本科,2016-07-02 15:17:25,15-50人,产品运营,美刻,全职,"技能培训,年底双薪,股票期权,带薪年假",1649121,9,12,106,运营,团队优秀，成长空间大，福利好，有期权。
0,1-3年,10,成长型(B轮),3.1368607744383983,杭州,i/image/M00/00/26/Cgp3O1YvKUiARt-7AADRGKQ08ko630.jpg,拱墅区,数据服务,大专,2016-07-02 15:16:36,50-150人,java web开发工程师,杭州知彼科技有限公司,全职,"年底双薪,带薪年假,交通补助,股票期权",2042434,12,15,79,前端开发,薪资待遇优+上升空间大+办公环境好
0,3-5年,12,成熟型(D轮及以上),4.92750742885392,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-02 15:42:23,500-2000人,Java,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",1935000,15,18,134,后端开发,免费三餐，绩效奖金，团队管理
1,1-3年,4,成熟型(D轮及以上),3.43476253128935,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,大专,2016-07-02 15:42:14,500-2000人,实施,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",1934995,6,8,146,项目管理,OA系统，免费三餐，年度旅游，绩效奖金
13,3-5年,10,成长型(B轮),17.344834421105656,深圳,image2/M00/01/ED/CgqLKVXmWWaAPsJeAAECi3tegGg305.jpg,南山区,移动互联网,本科,2016-07-02 15:21:01,50-150人,运营经理,兔展RabbitPre,全职,"年轻坚持梦想,五险一金,带薪年假,弹性工作",2007550,14,18,602,运营,扁平化管理 工作氛围好 项目好
3,3-5年,15,初创型(天使轮),50.26604606567683,北京,i/image/M00/04/3A/CgqKkVbHDmKAKMDXAACdx4Yn8j8960.jpg,海淀区,电子商务 · 文化娱乐,学历不限,2016-07-02 15:16:33,少于15人,PHP,虫洞翻翻,全职,"股票期权,扁平管理,帅哥多,领导好",1546053,18,22,870,后端开发,成熟的初创项目，有社会影响力
1,1-3年,5,初创型(不需要融资),5.8342033830459545,苏州,image2/M00/03/7F/CgpzWlXufZGAEnJ0AAAOweL8iWM422.jpg,吴中区,电子商务,大专,2016-07-02 15:16:33,15-50人,测试工程师,播动网络,全职,"节日礼物,岗位晋升,管理规范,领导好",878961,6,8,53,测试,五险一金
0,3-5年,6,初创型(未融资),13.398421879193556,广州,i/image/M00/31/FC/CgqKkVdNCH-AEGjtAAAdFbdm7Z4184.jpg,,移动互联网 · 社交网络,学历不限,2016-07-02 15:16:28,少于15人,JAVA全栈工程师PHP网页编程,创舰,全职,"带薪年假,午餐补助,绩效奖金,年终分红",2042433,8,11,81,后端开发,让你惊讶于自己的能力
1,1-3年,3,成长型(不需要融资),5.432122974353693,深圳,image1/M00/37/AC/Cgo8PFWjfFGAH0tgAAAWeR2xpSo481.jpg?cc=0.18805318139493465,福田区,移动互联网 · 电子商务,大专,2016-07-02 15:15:58,50-150人,采购跟单专员+提供住宿,蓝易,全职,,2042432,4,6,50,采购,晋升空间 节日福利 社保 员工旅游 绩效奖金
0,1-3年,8,成长型(A轮),4.397300583624805,广州,image1/M00/00/5C/CgYXBlTUXTqAIXk4AACHnc9v1uo316.png,海珠区,移动互联网 · 电子商务,大专,2016-07-02 15:15:49,15-50人,销售主管,优学电子科技,全职,"技能培训,专项奖金,带薪年假,绩效奖金",2042431,8,8,54,销售,社保 年终奖金
1,3-5年,8,初创型(天使轮),12.947743080959526,北京,i/image/M00/35/5F/Cgp3O1daS3KAdozJAAA3XcEdoeg117.png,,移动互联网 · O2O,本科,2016-07-02 15:15:37,50-150人,市场策划,易修车,全职,"年底双薪,技能培训,节日礼物,绩效奖金",2042430,12,16,68,市场/营销,五险一金等是基本，更重要~你的地盘你做主
0,不限,6,成长型(不需要融资),2.2865343265545115,济南,image1/M00/44/FA/Cgo8PFXZXCeAJLMOAABjJ50WuHM394.png,历城区,教育,大专,2016-07-02 15:15:35,50-150人,月薪6千招生老师+高提成高奖金+五险一金,天谱教育集团,全职,"技能培训,节日礼物,专项奖金,带薪年假",2042429,7,8,24,销售,五险一金+公司聚餐+生日福利+公司旅游
3,1-3年,6,初创型(未融资),19.047782636078743,南京,image1/M00/31/56/Cgo8PFWLbbGARrq2AAAFgw-Hq0I199.png?cc=0.7946283847559243,栖霞区,电子商务 · 金融,学历不限,2016-07-02 15:15:34,2000人以上,UI设计师,福中集团,全职,"节日礼物,免费班车,股票期权,带薪年假",2042428,7,8,70,视觉设计,双休 年终奖 五险一金 餐补 免费班车
0,1-3年,6,初创型(天使轮),1.574625334423447,广州,image1/M00/1E/7D/CgYXBlUua3-AbDZjAABL6lWNYvo086.png,海珠区,移动互联网,本科,2016-07-02 15:14:30,50-150人,主编,优提示,全职,"技能培训,绩效奖金,岗位晋升,扁平管理",2042426,8,10,53,编辑,发展前景好，公司福利好，办公室颜值高
1,1-3年,3,成长型(A轮),18.25097563918848,郑州,image1/M00/00/60/Cgo8PFTUXUuAcXIjAABsINgJjZQ383.png,金水区,硬件,本科,2016-07-02 15:14:13,15-50人,技术支持,久匀科技,全职,"技能培训,节日礼物,股票期权,扁平管理",1899317,4,6,73,运维,双休、扁平化管理、环境优美、领导好
1,1-3年,3,成长型(A轮),14.505009370245636,郑州,image1/M00/00/60/Cgo8PFTUXUuAcXIjAABsINgJjZQ383.png,金水区,硬件,本科,2016-07-02 15:14:11,15-50人,测试工程师,久匀科技,全职,"技能培训,节日礼物,股票期权,扁平管理",1943628,4,6,141,测试,"环境好,福利多,待遇好"
0,1-3年,4,初创型(天使轮),4.660590048884405,广州,i/image/M00/35/21/Cgp3O1dX4puAQcIOAAAiNDQY0l0184.jpg,越秀区,文化娱乐 · 移动互联网,本科,2016-07-02 15:13:50,少于15人,国际新闻编辑,黑匣,全职,"领导好且神秘,发展空间大,快速成长,同事靠谱",2042425,5,7,77,编辑,"成长快,资深媒体人,挑战大,免费玩VR"
1,1-3年,10,成熟型(D轮及以上),6.260832968426157,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-02 15:42:06,500-2000人,前端,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",1981281,14,18,161,前端开发,react.js angular.js backbone.js
2,1-3年,6,成熟型(C轮),10.735988552710761,南京,i/image/M00/2D/FF/Cgp3O1c9hUiAcoMVAAAV6USw5hY671.png,雨花台区,移动互联网,大专,2016-07-02 15:13:08,500-2000人,BD,八天在线,全职,,2042424,7,8,77,市场/营销,工作氛围比较好
5,3-5年,15,上市公司,52.69288634975338,上海,image1/M00/00/11/CgYXBlTUWDKAJzNXAABQ1biFPgw290.jpg,闸北区,电子商务 · 旅游,本科,2016-07-02 15:12:44,2000人以上,Java中高级,途牛旅游网,全职,"绩效奖金,股票期权,五险一金,带薪年假",2012015,22,30,143,后端开发,五险两金+年终奖+弹性工作+上海居住证办理
9,3-5年,15,上市公司,140.54853538037332,上海,image1/M00/00/11/CgYXBlTUWDKAJzNXAABQ1biFPgw290.jpg,闸北区,电子商务 · 旅游,本科,2016-07-02 15:12:43,2000人以上,前端工程师,途牛旅游网,全职,"绩效奖金,股票期权,五险一金,带薪年假",2012027,22,30,295,前端开发,五险两金+年终奖+弹性工作+上海居住证办理
3,1-3年,8,成长型(B轮),96.92212874800644,深圳,i/image/M00/00/5C/Cgp3O1ZEQZuADAtsAAAC_oHV_DM435.png,,电子商务,大专,2016-07-02 15:12:34,500-2000人,Java工程师,TOMTOP,全职,"年底双薪,节日礼物,技能培训,带薪年假",1972707,11,15,336,后端开发,发展好 平台好 氛围好 福利好
2,1-3年,8,成长型(B轮),94.89588215397146,深圳,i/image/M00/00/5C/Cgp3O1ZEQZuADAtsAAAC_oHV_DM435.png,龙岗区,电子商务,大专,2016-07-02 15:12:33,500-2000人,Java工程师,TOMTOP,全职,"年底双薪,节日礼物,技能培训,带薪年假",1972664,11,15,380,后端开发,发展好 前景好 氛围好 福利好
7,应届毕业生,4,初创型(天使轮),150.37163932575012,广州,i/image/M00/1E/9E/Cgp3O1cIfUGAVx6QAAA-E2wf6Vo017.jpg,天河区,移动互联网,大专,2016-07-02 15:12:18,15-50人,英语专员/外教助理,Talkpal - 脱口派,全职,"股票期权,带薪年假,年度旅游,领导好",1359953,5,6,503,市场/营销,互联网创业公司 上升空间无限
14,1-3年,6,初创型(天使轮),76.99694887950312,广州,i/image/M00/1E/9E/Cgp3O1cIfUGAVx6QAAA-E2wf6Vo017.jpg,天河区,移动互联网,大专,2016-07-02 15:12:15,15-50人,APP产品专员/助理,Talkpal - 脱口派,全职,"股票期权,带薪年假,年度旅游,领导好",683172,8,10,401,产品经理,五险法定福利、年轻创业团队上升空间无限
5,3-5年,5,初创型(天使轮),72.22428121657953,成都,i/image/M00/38/C6/CgqKkVdjx-WAQTNSAAAMKLJMEi0491.png,锦江区,O2O · 电子商务,大专,2016-07-02 15:11:36,50-150人,运维工程师,一品通,全职,,1978174,7,10,334,运维,五险一金+弹性工作+双休+各种奖金+各种补贴
0,3-5年,15,初创型(未融资),9.166745393612896,南京,image1/M00/31/56/Cgo8PFWLbbGARrq2AAAFgw-Hq0I199.png?cc=0.7946283847559243,栖霞区,电子商务 · 金融,学历不限,2016-07-02 15:11:32,2000人以上,产品经理,福中集团,全职,"节日礼物,免费班车,股票期权,带薪年假",2042422,17,20,77,产品经理,双休 年终奖 餐补 免费班车
0,3-5年,3,初创型(未融资),16.37584896345879,广州,i/image/M00/31/FC/CgqKkVdNCH-AEGjtAAAdFbdm7Z4184.jpg,,移动互联网 · 社交网络,学历不限,2016-07-02 15:10:20,少于15人,UI交互界面APP视觉设计师,创舰,全职,"带薪年假,午餐补助,绩效奖金,年终分红",2042421,4,5,99,视觉设计,能把UI做成自己的代言人
